Dataset,Familia,Combinacion,n_rows,MAE,RMSE,DTW,SNR,LSD,COHERENCE_MEAN
bci_iv2a_real_s3,Baseline,bci_iv2a_real_s3 | aew | ica,120,0.1650436685508916,0.4542469249479733,2.6779127154082434,7.004903364573793,2.415039911546592,0.891837390710478
iris_graph_signal,GSP Instantáneo,iris_graph_signal | nnk | tikhonov,60,0.18778953490490216,0.43692850915142994,2.5217013236683234,9.760468279157962,3.355676410744363,
iris_graph_signal,GSP Instantáneo,iris_graph_signal | vknng | bgsrp,90,0.1627802360995407,0.4588129006142603,2.6834286131461718,8.605913313754376,3.3555372333989952,
iris_graph_signal,GSP Instantáneo,iris_graph_signal | vknng | idw,90,0.1397958199476181,0.4177182579398777,2.424070436715642,9.991212767536922,3.318226144870132,
iris_graph_signal,GSP Instantáneo,iris_graph_signal | vknng | sobolev,90,0.6657036864780287,0.7986913836774441,5.893137774382469,2.186176997570059,3.317948367473491,
iris_graph_signal,GSP Instantáneo,iris_graph_signal | vknng | tikhonov,90,0.2732785453035038,0.4649311802339372,2.7633766708435483,8.823974053361976,3.2498092723781227,
iris_graph_signal,TV/Tiempo,iris_graph_signal | aew | temporal_laplacian,60,0.0790187331188977,0.28020806417966354,1.3031509673829884,16.691894999498142,3.2538297519821624,
iris_graph_signal,TV/Tiempo,iris_graph_signal | aew | trss,60,0.18594372352286004,0.4771239179220421,3.1424169514426654,6.5805838970856065,3.3954008715818014,
iris_graph_signal,TV/Tiempo,iris_graph_signal | aew | tv,60,0.1161997940779252,0.38924980761548666,1.7351093835275697,13.014845190511215,3.2355402003499107,
iris_graph_signal,TV/Tiempo,iris_graph_signal | epsilon_ball | temporal_laplacian,60,0.0790190638128398,0.2802084944198778,1.3031544808392088,16.691846640652503,3.25383259514079,
iris_graph_signal,TV/Tiempo,iris_graph_signal | epsilon_ball | trss,60,0.1859508754177367,0.4771409719237496,3.1425639171815587,6.580249889288129,3.3954068464852014,
iris_graph_signal,TV/Tiempo,iris_graph_signal | epsilon_ball | tv,60,0.1423079891491113,0.4212131326928351,2.501931817905742,9.85809577947764,3.2837258035675028,
iris_graph_signal,TV/Tiempo,iris_graph_signal | kalofolias | temporal_laplacian,60,0.12832634071116195,0.4136803303486921,2.189415585598197,11.54955987028701,3.2887390345966283,
iris_graph_signal,TV/Tiempo,iris_graph_signal | kalofolias | trss,60,0.10582649108222106,0.33528376715409614,1.8534051261443178,12.749676922435054,3.273262925301524,
iris_graph_signal,TV/Tiempo,iris_graph_signal | kalofolias | tv,60,0.14230564004248045,0.421208938143415,2.5018498083683296,9.85848713297335,3.283725808361931,
iris_graph_signal,TV/Tiempo,iris_graph_signal | nnk | temporal_laplacian,60,0.09112767019107004,0.2858726333872002,1.5082311106684392,14.179164114351524,3.2904195317587552,
iris_graph_signal,TV/Tiempo,iris_graph_signal | nnk | trss,60,0.12141813506279465,0.3621005048177134,2.12743805572574,11.127851248709678,3.309941367810089,
iris_graph_signal,TV/Tiempo,iris_graph_signal | nnk | tv,60,0.13839230638741046,0.4140956168237693,2.316236666707394,10.398306637586757,3.323874764900625,
iris_graph_signal,TV/Tiempo,iris_graph_signal | vknng | temporal_laplacian,90,0.1162611102057306,0.3412068870585498,1.954752737710616,11.74045323119105,3.29846614764442,
iris_graph_signal,TV/Tiempo,iris_graph_signal | vknng | trss,90,0.1174748798180459,0.3455016734049426,2.0512231584918266,11.391103729847703,3.28754857854304,
iris_graph_signal,TV/Tiempo,iris_graph_signal | vknng | tv,90,0.1411564793265537,0.4190079799930931,2.463464210435995,10.052514347328335,3.2843498770835304,
mne_sample,Baseline,mne_sample | aew | ica,60,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | aew | linear,60,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | aew | rbfi_tps,60,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | aew | spherical_spline,60,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | epsilon_ball | ica,60,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | epsilon_ball | linear,60,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | epsilon_ball | rbfi_tps,60,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | epsilon_ball | spherical_spline,60,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | kalofolias | ica,60,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | kalofolias | linear,60,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | kalofolias | rbfi_tps,60,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | kalofolias | spherical_spline,60,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | knn__k3 | ica,30,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | knn__k3 | linear,30,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | knn__k3 | rbfi_tps,30,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | knn__k3 | spherical_spline,30,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | knn__k5 | ica,30,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | knn__k5 | linear,30,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | knn__k5 | rbfi_tps,30,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | knn__k5 | spherical_spline,30,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | knn__k7 | ica,30,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | knn__k7 | linear,30,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | knn__k7 | rbfi_tps,30,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | knn__k7 | spherical_spline,30,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | knn__k9 | ica,30,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | knn__k9 | linear,30,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | knn__k9 | rbfi_tps,30,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | knn__k9 | spherical_spline,30,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | knng | ica,120,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | knng | linear,120,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | knng | rbfi_tps,120,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | knng | spherical_spline,120,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | nnk | ica,60,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | nnk | linear,60,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | nnk | rbfi_tps,60,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | nnk | spherical_spline,60,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,Baseline,mne_sample | vknng | ica,90,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353,2.6432982567621446,0.7907484410592298
mne_sample,Baseline,mne_sample | vknng | linear,90,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325,2.250098889241814,0.9656243512097298
mne_sample,Baseline,mne_sample | vknng | rbfi_tps,90,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929,2.2135980604730663,0.9781191757342153
mne_sample,Baseline,mne_sample | vknng | spherical_spline,90,0.0394841353214269,0.1345611831095005,0.7917157800572637,20.9491923358271,2.251812634542907,0.9700746824824334
mne_sample,GSP Instantáneo,mne_sample | aew | bgsrp,60,0.1424530317730975,0.4632213876133247,2.453035790525792,10.854968738399414,2.589567149893243,0.7701024229706848
mne_sample,GSP Instantáneo,mne_sample | aew | idw,60,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | aew | sobolev,60,0.4847252413203445,0.6388541811604235,4.483167894053604,3.909489008960658,2.468836965130925,0.7879882061719097
mne_sample,GSP Instantáneo,mne_sample | aew | tikhonov,60,0.0311392131438431,0.0966362099390609,0.6890948807291322,22.015491825704505,2.2196038207985413,0.9786648436019396
mne_sample,GSP Instantáneo,mne_sample | epsilon_ball | bgsrp,60,0.0865315739669088,0.2219182421171746,1.33124145084276,13.493913424571574,2.489299850028456,0.8598782196713568
mne_sample,GSP Instantáneo,mne_sample | epsilon_ball | idw,60,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | epsilon_ball | sobolev,60,0.4811569252273446,0.6015646023327925,4.847919171067848,4.418410348763766,2.2555262522569577,0.6747155719857965
mne_sample,GSP Instantáneo,mne_sample | epsilon_ball | tikhonov,60,0.1571287897666305,0.2099134031464815,1.5325944915167613,14.136016007512644,2.1587468522100504,0.8028669572034897
mne_sample,GSP Instantáneo,mne_sample | kalofolias | bgsrp,60,0.088577376998747,0.2252814454848109,1.359673103587422,13.351860803619005,2.494122153770791,0.8567468324152376
mne_sample,GSP Instantáneo,mne_sample | kalofolias | idw,60,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | kalofolias | sobolev,60,0.4812180672115734,0.6016394297217412,4.847700802357915,4.417355108270116,2.255698318701639,0.6730600435504889
mne_sample,GSP Instantáneo,mne_sample | kalofolias | tikhonov,60,0.20378569324941645,0.26814980180002385,1.8296903188955798,12.007940421549158,2.1233153669379394,0.6738363635461345
mne_sample,GSP Instantáneo,mne_sample | knn__k3 | bgsrp,30,0.0793957551217576,0.2133094346634745,1.265463986606488,13.915280092793251,2.479085958552292,0.8692529447056353
mne_sample,GSP Instantáneo,mne_sample | knn__k3 | idw,30,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | knn__k3 | sobolev,30,0.471032180332154,0.5902756525931271,4.750085586235168,4.582074969252184,2.3141490811048127,0.839433399271487
mne_sample,GSP Instantáneo,mne_sample | knn__k3 | tikhonov,30,0.0601159927228547,0.1063853698596728,0.7804819421508989,21.03739864975745,2.1752503291092187,0.9647612409741396
mne_sample,GSP Instantáneo,mne_sample | knn__k5 | bgsrp,30,0.077344131724734,0.2101708916281409,1.2308573669706384,14.019782587737254,2.4773124834081437,0.8714905367596462
mne_sample,GSP Instantáneo,mne_sample | knn__k5 | idw,30,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | knn__k5 | sobolev,30,0.4758652467819022,0.5952798750457988,4.817025801736713,4.508766981574886,2.289405805591624,0.7639813231819076
mne_sample,GSP Instantáneo,mne_sample | knn__k5 | tikhonov,30,0.0776640230623529,0.1196217355495784,0.8978287889271769,19.47565663810887,2.1602613768219814,0.9494650582212788
mne_sample,GSP Instantáneo,mne_sample | knn__k7 | bgsrp,30,0.0783166036200816,0.2103962647305196,1.2396280438915506,13.987642936061723,2.478471374346491,0.871032371172101
mne_sample,GSP Instantáneo,mne_sample | knn__k7 | idw,30,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | knn__k7 | sobolev,30,0.4783669670368933,0.5981465593961187,4.839137807104868,4.467250915336199,2.2370008545732776,0.7224972673386155
mne_sample,GSP Instantáneo,mne_sample | knn__k7 | tikhonov,30,0.0924857046156282,0.1339666863426529,1.024306652513041,18.197973530545443,2.1589784060950943,0.9292167837544272
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | bgsrp,30,0.0802864768220174,0.2127337550329751,1.2592502730145927,13.88038392559904,2.482031879650385,0.8697725926713765
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | idw,30,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | sobolev,30,0.4798609533456217,0.5999765297127059,4.844552901563109,4.441037059736147,2.2213577285959896,0.6974024239324939
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | tikhonov,30,0.1067987140490936,0.1496574352674013,1.1410324433254526,17.123773887506808,2.163673102655577,0.9079582517520338
mne_sample,GSP Instantáneo,mne_sample | knng | bgsrp,120,0.07918445555744949,0.21239345512517566,1.2636152249273387,13.978018616107516,2.4777916429586515,0.8692464197795873
mne_sample,GSP Instantáneo,mne_sample | knng | idw,120,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | knng | sobolev,120,0.47640924579753197,0.5956932211705736,4.8066445309639505,4.502804207927699,2.285532428588265,0.7917013000050984
mne_sample,GSP Instantáneo,mne_sample | knng | tikhonov,120,0.0771715702790744,0.12058732109021289,0.8849032704296217,19.594375441431506,2.1656331898611225,0.9507087655713478
mne_sample,GSP Instantáneo,mne_sample | nnk | bgsrp,60,0.0779594870139931,0.2112769749035181,1.2556411321860657,14.025971228473889,2.4775908699249665,0.8679622692154073
mne_sample,GSP Instantáneo,mne_sample | nnk | idw,60,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | nnk | sobolev,60,0.4684955478320525,0.5899714745436367,4.618542556997378,4.587217310514084,2.3470993318277475,0.8973523518297443
mne_sample,GSP Instantáneo,mne_sample | nnk | tikhonov,60,0.0413328160020328,0.0965239068330092,0.6516552926854775,22.573420570665125,2.199348254415878,0.97652230887531
mne_sample,GSP Instantáneo,mne_sample | vknng | bgsrp,90,0.0777531396686297,0.2100876007047724,1.2434396736145958,14.028779471913223,2.475689601132867,0.8711938721217493
mne_sample,GSP Instantáneo,mne_sample | vknng | idw,90,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187,2.216711903586426,0.9784201058625672
mne_sample,GSP Instantáneo,mne_sample | vknng | sobolev,90,0.4769008508117604,0.5960764590132417,4.811566019338675,4.497212539852929,2.270594735351424,0.7652714840312059
mne_sample,GSP Instantáneo,mne_sample | vknng | tikhonov,90,0.0830411929397944,0.1301601577452579,0.9442838175289427,18.76722293015177,2.1605917158229886,0.9413627248564927
mne_sample,TV/Tiempo,mne_sample | aew | temporal_laplacian,60,0.0245281672622286,0.1051916552632258,0.6872560279969365,21.255326544522894,2.2394157332900577,0.976941847233901
mne_sample,TV/Tiempo,mne_sample | aew | trss,60,0.1665827321467971,0.4566402896916472,3.052039184932319,6.9169176061882185,2.647286600791382,0.78919385263096
mne_sample,TV/Tiempo,mne_sample | aew | tv,60,0.0318290825166936,0.0979718939677077,0.6943922887218966,21.746169360339977,2.225742232131866,0.9781556949506064
mne_sample,TV/Tiempo,mne_sample | epsilon_ball | temporal_laplacian,60,0.0413302896294152,0.1208394952751346,0.8734484830088315,19.151256880298583,2.245171555321876,0.967815293363086
mne_sample,TV/Tiempo,mne_sample | epsilon_ball | trss,60,0.032465801286384,0.0960368470228317,0.7174674449458931,21.217471028806496,2.224829098446832,0.9785376716572304
mne_sample,TV/Tiempo,mne_sample | epsilon_ball | tv,60,0.0438328476346025,0.1277032485991645,0.9112499007155204,18.639879156590663,2.266559791463461,0.964444183303382
mne_sample,TV/Tiempo,mne_sample | kalofolias | temporal_laplacian,60,0.0654688838576164,0.18185174490011125,1.2370353090171053,15.135058467163223,2.338197518660094,0.9325037233779288
mne_sample,TV/Tiempo,mne_sample | kalofolias | trss,60,0.0511630134016443,0.1421137603434129,1.0335214230864094,17.232416051818177,2.2950073085970835,0.9568784397690236
mne_sample,TV/Tiempo,mne_sample | kalofolias | tv,60,0.0438425723048071,0.1277268482749573,0.9114367103741748,18.6377552528254,2.266599840112241,0.9644342455073532
mne_sample,TV/Tiempo,mne_sample | knn__k3 | temporal_laplacian,30,0.0247761879168561,0.0777760813015161,0.5871405142238946,23.686474013575623,2.181665908997805,0.9876441158629272
mne_sample,TV/Tiempo,mne_sample | knn__k3 | trss,30,0.0241168922898536,0.0755582427199459,0.5428787945562359,24.589225972985464,2.1824040985534245,0.9871750779037094
mne_sample,TV/Tiempo,mne_sample | knn__k3 | tv,30,0.0393693201608435,0.1154288827530001,0.8390094185855489,19.63085971427749,2.24747519287364,0.9714329692304614
mne_sample,TV/Tiempo,mne_sample | knn__k5 | temporal_laplacian,30,0.0271622474708077,0.082921628857615,0.6264890650081336,22.96437279524614,2.1912586784058443,0.9856730274765658
mne_sample,TV/Tiempo,mne_sample | knn__k5 | trss,30,0.0243832465381525,0.075808788679283,0.5677433517617162,24.224783606302136,2.1864842825704485,0.9875965388208684
mne_sample,TV/Tiempo,mne_sample | knn__k5 | tv,30,0.0419016681971889,0.1222467760094287,0.8791411707562297,19.05356817918357,2.256447082446441,0.9676023010493384
mne_sample,TV/Tiempo,mne_sample | knn__k7 | temporal_laplacian,30,0.0292844718510204,0.0882945107633899,0.6539921931204792,22.229004712730983,2.204485901876461,0.9834818854859532
mne_sample,TV/Tiempo,mne_sample | knn__k7 | trss,30,0.0252715714678852,0.0774752429354016,0.5846007872656677,23.69032161746865,2.185541853284756,0.9867462119050798
mne_sample,TV/Tiempo,mne_sample | knn__k7 | tv,30,0.0428043875492996,0.1248246340713507,0.8947993388425646,18.850754656214907,2.261866156373801,0.966083898419086
mne_sample,TV/Tiempo,mne_sample | knn__k9 | temporal_laplacian,30,0.0312502850472407,0.0933058942080346,0.69020696097247,21.641628298718203,2.1980341552410985,0.9816450199087862
mne_sample,TV/Tiempo,mne_sample | knn__k9 | trss,30,0.0262121109925755,0.0795628200179975,0.607192666802708,23.255135707763475,2.1784623775202814,0.9860793610743336
mne_sample,TV/Tiempo,mne_sample | knn__k9 | tv,30,0.0433288935400279,0.1262903372313266,0.9030372200387315,18.742488246942894,2.264595671986809,0.9652529428814888
mne_sample,TV/Tiempo,mne_sample | knng | temporal_laplacian,120,0.02808717699001345,0.08413780365579265,0.6288928386363537,22.689076917497296,2.190128413008665,0.9851026069275661
mne_sample,TV/Tiempo,mne_sample | knng | trss,120,0.024773279633802797,0.07558555243613904,0.5531108355494895,24.05167713068452,2.182387425770817,0.9873907859539658
mne_sample,TV/Tiempo,mne_sample | knng | tv,120,0.042168606995459545,0.12255630303577605,0.8616896697119155,18.979116757267896,2.2543328559571383,0.968512219738122
mne_sample,TV/Tiempo,mne_sample | nnk | temporal_laplacian,60,0.0221654158901926,0.0779328489783975,0.5862303721369414,23.477843684434887,2.196393089497159,0.988958372866668
mne_sample,TV/Tiempo,mne_sample | nnk | trss,60,0.0261936538348732,0.0826078466588415,0.6006554796546297,23.56125102520853,2.178776833632463,0.9864809183477848
mne_sample,TV/Tiempo,mne_sample | nnk | tv,60,0.0348030988175359,0.1031994995835554,0.7395270019290127,20.73738440038113,2.217351743884734,0.9776091899283764
mne_sample,TV/Tiempo,mne_sample | vknng | temporal_laplacian,90,0.0284408709636978,0.0840016811478007,0.6267850426216691,22.628538426792844,2.194396034645966,0.9850777084277288
mne_sample,TV/Tiempo,mne_sample | vknng | trss,90,0.0247681481135277,0.0749732546690535,0.5508617619367783,24.05798071769077,2.183480762863696,0.9881303367726336
mne_sample,TV/Tiempo,mne_sample | vknng | tv,90,0.0424456835424272,0.1229374173528347,0.876861441691578,18.902238765915783,2.262516857304577,0.9677722998464228
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | aew | ica,60,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | aew | linear,60,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | aew | rbfi_tps,60,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | aew | spherical_spline,60,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | epsilon_ball | ica,60,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | epsilon_ball | linear,60,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | epsilon_ball | rbfi_tps,60,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | epsilon_ball | spherical_spline,60,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | kalofolias | ica,60,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | kalofolias | linear,60,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | kalofolias | rbfi_tps,60,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | kalofolias | spherical_spline,60,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k3 | ica,30,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k3 | linear,30,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k3 | rbfi_tps,30,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k3 | spherical_spline,30,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k5 | ica,30,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k5 | linear,30,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k5 | rbfi_tps,30,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k5 | spherical_spline,30,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k7 | ica,30,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k7 | linear,30,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k7 | rbfi_tps,30,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k7 | spherical_spline,30,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k9 | ica,30,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k9 | linear,30,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k9 | rbfi_tps,30,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knn__k9 | spherical_spline,30,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knng | ica,120,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knng | linear,120,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
