artifact,tag,last_commit,last_author,last_author_email,last_date,last_subject
Thesis-Copilot-Toolkit/results/it30_knn_k5_3syn_run_metadata.json,it30_knn_k5_3syn_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it31_strong_tv_3syn_run_metadata.json,it31_strong_tv_3syn_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it32_3syn_mr20_only_run_metadata.json,it32_3syn_mr20_only_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it33_3syn_mr30_only_run_metadata.json,it33_3syn_mr30_only_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it34_physionet_kalofolias_gaussian_run_metadata.json,it34_physionet_kalofolias_gaussian_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it35_all4_kalofolias_run_metadata.json,it35_all4_kalofolias_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it36_3syn_beta_low_missing_run_metadata.json,it36_3syn_beta_low_missing_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it37_3syn_alpha_low_missing_run_metadata.json,it37_3syn_alpha_low_missing_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it38_broad_gaussian_kalofolias_nnk_run_metadata.json,it38_broad_gaussian_kalofolias_nnk_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it39_physionet_gaussian_nnk_knn_run_metadata.json,it39_physionet_gaussian_nnk_knn_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it40_3syn_all_mr_analysis_run_metadata.json,it40_3syn_all_mr_analysis_run_metadata,0f1764d476085c7b0d9ef7833c8e2401b89ad14e,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:30:09 2026 +0000,"Iteraciones it25-it40: two-band, per-band all-graphs, per-graph single, strong-TV, per-scenario, physionet combos â€” 15 nuevas iteraciones GO âœ“ (37 total GO)"
Thesis-Copilot-Toolkit/results/it41_physionet_multisubject_run4_run_metadata.json,it41_physionet_multisubject_run4,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it42_physionet_run8_allsubj_run_metadata.json,it42_physionet_run8_allsubj,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it43_physionet_run12_allsubj_run_metadata.json,it43_physionet_run12_allsubj,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it44_physionet_allruns_allsubj_run_metadata.json,it44_physionet_allruns_allsubj,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it45_physionet_multisubj_gaussian_run_metadata.json,it45_physionet_multisubj_gaussian,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it46_physionet_multisubj_kalofolias_run_metadata.json,it46_physionet_multisubj_kalofolias,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it47_physionet_multisubj_best3graphs_run_metadata.json,it47_physionet_multisubj_best3graphs,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it48_physionet_multisubj_high_mr_run_metadata.json,it48_physionet_multisubj_high_mr,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it49_physionet_multisubj_low_mr_run_metadata.json,it49_physionet_multisubj_low_mr,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it50_physionet_multisubj_strong_tv_run_metadata.json,it50_physionet_multisubj_strong_tv,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it51_all_datasets_strong_tv_run_metadata.json,it51_all_datasets_strong_tv,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it52_all_datasets_gaussian_graph_run_metadata.json,it52_all_datasets_gaussian_graph,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it53_all_datasets_nnk_run_metadata.json,it53_all_datasets_nnk,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it54_all_datasets_high_mr_run_metadata.json,it54_all_datasets_high_mr,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it55_all_datasets_low_mr_run_metadata.json,it55_all_datasets_low_mr,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it56_3syn_mr10_only_run_metadata.json,it56_3syn_mr10_only,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it57_3syn_mr40_only_run_metadata.json,it57_3syn_mr40_only,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it58_broad_low_missing_run_metadata.json,it58_broad_low_missing,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it59_broad_high_missing_run_metadata.json,it59_broad_high_missing,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it60_broad_all_graphs_high_mr_run_metadata.json,it60_broad_all_graphs_high_mr,deed56fd4fd260efbe550cdfeb525a1386a6ccb5,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 15:46:14 2026 +0000,"Iteraciones it41-it60: multi-subject physionet (9 sujetos), all-datasets, per-mr, broadband â€” 19 GO âœ“ + 1 NO-GO (56 GO acumulados)"
Thesis-Copilot-Toolkit/results/it61_mne_sample_knn_run_metadata.json,it61_mne_sample_knn,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it62_mne_sample_all_graphs_run_metadata.json,it62_mne_sample_all_graphs,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it63_mne_sample_high_mr_run_metadata.json,it63_mne_sample_high_mr,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it64_bci_competition_single_subj_run_metadata.json,it64_bci_competition_single_subj,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it65_bci_competition_multisubj_run_metadata.json,it65_bci_competition_multisubj,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it66_bci_competition_gaussian_run_metadata.json,it66_bci_competition_gaussian,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it67_bci_competition_all_graphs_run_metadata.json,it67_bci_competition_all_graphs,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it68_three_real_datasets_run_metadata.json,it68_three_real_datasets,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it69_mne_bci_high_mr_run_metadata.json,it69_mne_bci_high_mr,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it70_all_five_datasets_run_metadata.json,it70_all_five_datasets,2e659aac7d193b9c44acf77f907533f40aee3364,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Sun Apr 5 16:13:36 2026 +0000,it61-it70 (MNE Sample proxy + BCI Competition proxy) + fig07-09 para todas GO + ITERATIONS_COMPREHENSIVE_REPORT.md + Engine v6
Thesis-Copilot-Toolkit/results/it71_few_missing_1ch_synthetic_run_metadata.json,it71_few_missing_1ch_synthetic,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it72_few_missing_2ch_synthetic_run_metadata.json,it72_few_missing_2ch_synthetic,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it73_few_missing_1ch_mne_proxy_run_metadata.json,it73_few_missing_1ch_mne_proxy,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it74_few_missing_2ch_mne_proxy_run_metadata.json,it74_few_missing_2ch_mne_proxy,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it75_few_missing_multi_synthetic_run_metadata.json,it75_few_missing_multi_synthetic,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it76_few_missing_mne_all_graphs_run_metadata.json,it76_few_missing_mne_all_graphs,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it77_few_missing_bci_all_graphs_run_metadata.json,it77_few_missing_bci_all_graphs,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it78_few_missing_1ch_tv_focus_run_metadata.json,it78_few_missing_1ch_tv_focus,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it79_few_missing_2ch_tv_focus_run_metadata.json,it79_few_missing_2ch_tv_focus,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it80_few_missing_comprehensive_run_metadata.json,it80_few_missing_comprehensive,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it81_instant_vs_full_synthetic_run_metadata.json,it81_instant_vs_full_synthetic,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it82_full_signal_recon_synthetic_run_metadata.json,it82_full_signal_recon_synthetic,f2454da6f4802a0147383d7cb5aba34a8c6b7268,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 06:37:41 2026 +0000,"Add iterations it71-it82: Engine v7 with few-electrode missing cases, real signal reconstruction figures, and topomaps"
Thesis-Copilot-Toolkit/results/it83_cross_dataset_generalization_knn_run_metadata.json,it83_cross_dataset_generalization_knn,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it84_cross_dataset_generalization_gaussian_run_metadata.json,it84_cross_dataset_generalization_gaussian,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it85_cross_dataset_generalization_all_graphs_run_metadata.json,it85_cross_dataset_generalization_all_graphs,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it86_cross_dataset_generalization_high_mr_run_metadata.json,it86_cross_dataset_generalization_high_mr,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it87_cross_dataset_generalization_few_missing_run_metadata.json,it87_cross_dataset_generalization_few_missing,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it88_robustness_noise_stress_run_metadata.json,it88_robustness_noise_stress,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it89_robustness_artifact_stress_run_metadata.json,it89_robustness_artifact_stress,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it90_robustness_graph_sensitivity_run_metadata.json,it90_robustness_graph_sensitivity,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it91_robustness_method_subset_tv_focus_run_metadata.json,it91_robustness_method_subset_tv_focus,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it92_robustness_low_missing_stability_run_metadata.json,it92_robustness_low_missing_stability,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it93_robustness_high_missing_stability_run_metadata.json,it93_robustness_high_missing_stability,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it94_robustness_cross_proxy_shift_run_metadata.json,it94_robustness_cross_proxy_shift,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it95_final_comparative_all_datasets_run_metadata.json,it95_final_comparative_all_datasets,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it96_final_comparative_top_graphs_run_metadata.json,it96_final_comparative_top_graphs,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it97_final_comparative_top_methods_run_metadata.json,it97_final_comparative_top_methods,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
Thesis-Copilot-Toolkit/results/it98_final_comparative_efficiency_tradeoff_run_metadata.json,it98_final_comparative_efficiency_tradeoff,e9762a1c38eac4ea6c940db4a62318b44b9bc0e1,copilot-swe-agent[bot],198982749+Copilot@users.noreply.github.com,Mon Apr 6 17:06:58 2026 +0000,Resume Engine v7e and complete iterations it83-it100 with artifacts/docs
